kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kategori_usaha,jumlah_umkm,satuan,tahun
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,281.0,UNIT,2020
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BATIK,281.0,UNIT,2020
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BORDIR,40.0,UNIT,2020
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CRAFT,10030.0,UNIT,2020
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,9789.0,UNIT,2020
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONVEKSI,5978.0,UNIT,2020
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,43168.0,UNIT,2020
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,31574.0,UNIT,2020
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,5857.0,UNIT,2020
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA/LAINNYA,13641.0,UNIT,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,748.0,UNIT,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,BATIK,748.0,UNIT,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,BORDIR,107.0,UNIT,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,CRAFT,26702.0,UNIT,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,26061.0,UNIT,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,KONVEKSI,15914.0,UNIT,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,114923.0,UNIT,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,84056.0,UNIT,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,15594.0,UNIT,2020
32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA/LAINNYA,36314.0,UNIT,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,464.0,UNIT,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BATIK,464.0,UNIT,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BORDIR,66.0,UNIT,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CRAFT,16579.0,UNIT,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,16181.0,UNIT,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONVEKSI,9881.0,UNIT,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,71356.0,UNIT,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,52190.0,UNIT,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,9682.0,UNIT,2020
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA/LAINNYA,22547.0,UNIT,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,344.0,UNIT,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BATIK,344.0,UNIT,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BORDIR,49.0,UNIT,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CRAFT,12283.0,UNIT,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,11988.0,UNIT,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONVEKSI,7321.0,UNIT,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,52867.0,UNIT,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,38668.0,UNIT,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,7173.0,UNIT,2020
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA/LAINNYA,16705.0,UNIT,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,565.0,UNIT,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BATIK,565.0,UNIT,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BORDIR,81.0,UNIT,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CRAFT,20195.0,UNIT,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,19710.0,UNIT,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONVEKSI,12036.0,UNIT,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,86917.0,UNIT,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,63572.0,UNIT,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,11794.0,UNIT,2020
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA/LAINNYA,27465.0,UNIT,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,502.0,UNIT,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,BATIK,502.0,UNIT,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,BORDIR,72.0,UNIT,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,CRAFT,17946.0,UNIT,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,17516.0,UNIT,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,KONVEKSI,10696.0,UNIT,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,77241.0,UNIT,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,56495.0,UNIT,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,10481.0,UNIT,2020
32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA/LAINNYA,24407.0,UNIT,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,258.0,UNIT,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BATIK,258.0,UNIT,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BORDIR,37.0,UNIT,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CRAFT,9222.0,UNIT,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,9001.0,UNIT,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONVEKSI,5497.0,UNIT,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,39693.0,UNIT,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,29032.0,UNIT,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,5386.0,UNIT,2020
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA/LAINNYA,12542.0,UNIT,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,691.0,UNIT,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,BATIK,691.0,UNIT,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,BORDIR,99.0,UNIT,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,CRAFT,24693.0,UNIT,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,24101.0,UNIT,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,KONVEKSI,14717.0,UNIT,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,106280.0,UNIT,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,77735.0,UNIT,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,14421.0,UNIT,2020
32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA/LAINNYA,33583.0,UNIT,2020
32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,684.0,UNIT,2020
32,JAWA BARAT,3216,KABUPATEN BEKASI,BATIK,684.0,UNIT,2020
32,JAWA BARAT,3216,KABUPATEN BEKASI,BORDIR,98.0,UNIT,2020
32,JAWA BARAT,3216,KABUPATEN BEKASI,CRAFT,24422.0,UNIT,2020
32,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,23836.0,UNIT,2020
32,JAWA BARAT,3216,KABUPATEN BEKASI,KONVEKSI,14556.0,UNIT,2020
32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,105114.0,UNIT,2020
32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,76881.0,UNIT,2020
32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,14263.0,UNIT,2020
32,JAWA BARAT,3216,KABUPATEN BEKASI,JASA/LAINNYA,33214.0,UNIT,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,463.0,UNIT,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BATIK,463.0,UNIT,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BORDIR,66.0,UNIT,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CRAFT,16520.0,UNIT,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,16124.0,UNIT,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONVEKSI,9846.0,UNIT,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,71103.0,UNIT,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,52006.0,UNIT,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,9648.0,UNIT,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA/LAINNYA,22468.0,UNIT,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,178.0,UNIT,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BATIK,178.0,UNIT,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BORDIR,25.0,UNIT,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CRAFT,6373.0,UNIT,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,6220.0,UNIT,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONVEKSI,3798.0,UNIT,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,27431.0,UNIT,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,20063.0,UNIT,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,3722.0,UNIT,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA/LAINNYA,8668.0,UNIT,2020
32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,256.0,UNIT,2020
32,JAWA BARAT,3271,KOTA BOGOR,BATIK,256.0,UNIT,2020
32,JAWA BARAT,3271,KOTA BOGOR,BORDIR,37.0,UNIT,2020
32,JAWA BARAT,3271,KOTA BOGOR,CRAFT,9134.0,UNIT,2020
32,JAWA BARAT,3271,KOTA BOGOR,FASHION,8914.0,UNIT,2020
32,JAWA BARAT,3271,KOTA BOGOR,KONVEKSI,5444.0,UNIT,2020
32,JAWA BARAT,3271,KOTA BOGOR,KULINER,39311.0,UNIT,2020
32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,28752.0,UNIT,2020
32,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,5334.0,UNIT,2020
32,JAWA BARAT,3271,KOTA BOGOR,JASA/LAINNYA,12422.0,UNIT,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,118.0,UNIT,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,BATIK,118.0,UNIT,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,BORDIR,17.0,UNIT,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,CRAFT,4226.0,UNIT,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,4125.0,UNIT,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,KONVEKSI,2519.0,UNIT,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,18190.0,UNIT,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,13304.0,UNIT,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,2468.0,UNIT,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,JASA/LAINNYA,5748.0,UNIT,2020
32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,1018.0,UNIT,2020
32,JAWA BARAT,3273,KOTA BANDUNG,BATIK,1018.0,UNIT,2020
32,JAWA BARAT,3273,KOTA BANDUNG,BORDIR,145.0,UNIT,2020
32,JAWA BARAT,3273,KOTA BANDUNG,CRAFT,36356.0,UNIT,2020
32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,35483.0,UNIT,2020
32,JAWA BARAT,3273,KOTA BANDUNG,KONVEKSI,21668.0,UNIT,2020
32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,156476.0,UNIT,2020
32,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,114449.0,UNIT,2020
32,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,21232.0,UNIT,2020
32,JAWA BARAT,3273,KOTA BANDUNG,JASA/LAINNYA,49444.0,UNIT,2020
32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,119.0,UNIT,2020
32,JAWA BARAT,3274,KOTA CIREBON,BATIK,119.0,UNIT,2020
32,JAWA BARAT,3274,KOTA CIREBON,BORDIR,17.0,UNIT,2020
32,JAWA BARAT,3274,KOTA CIREBON,CRAFT,4252.0,UNIT,2020
32,JAWA BARAT,3274,KOTA CIREBON,FASHION,4150.0,UNIT,2020
32,JAWA BARAT,3274,KOTA CIREBON,KONVEKSI,2534.0,UNIT,2020
32,JAWA BARAT,3274,KOTA CIREBON,KULINER,18300.0,UNIT,2020
32,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,13385.0,UNIT,2020
32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,2483.0,UNIT,2020
32,JAWA BARAT,3274,KOTA CIREBON,JASA/LAINNYA,5783.0,UNIT,2020
32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,601.0,UNIT,2020
32,JAWA BARAT,3275,KOTA BEKASI,BATIK,601.0,UNIT,2020
32,JAWA BARAT,3275,KOTA BEKASI,BORDIR,86.0,UNIT,2020
32,JAWA BARAT,3275,KOTA BEKASI,CRAFT,21464.0,UNIT,2020
32,JAWA BARAT,3275,KOTA BEKASI,FASHION,20949.0,UNIT,2020
32,JAWA BARAT,3275,KOTA BEKASI,KONVEKSI,12793.0,UNIT,2020
32,JAWA BARAT,3275,KOTA BEKASI,KULINER,92381.0,UNIT,2020
32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,67569.0,UNIT,2020
32,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,12535.0,UNIT,2020
32,JAWA BARAT,3275,KOTA BEKASI,JASA/LAINNYA,29191.0,UNIT,2020
32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,481.0,UNIT,2020
32,JAWA BARAT,3276,KOTA DEPOK,BATIK,481.0,UNIT,2020
32,JAWA BARAT,3276,KOTA DEPOK,BORDIR,69.0,UNIT,2020
32,JAWA BARAT,3276,KOTA DEPOK,CRAFT,17165.0,UNIT,2020
32,JAWA BARAT,3276,KOTA DEPOK,FASHION,16753.0,UNIT,2020
32,JAWA BARAT,3276,KOTA DEPOK,KONVEKSI,10230.0,UNIT,2020
32,JAWA BARAT,3276,KOTA DEPOK,KULINER,73879.0,UNIT,2020
32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,54036.0,UNIT,2020
32,JAWA BARAT,3276,KOTA DEPOK,MINUMAN,10024.0,UNIT,2020
32,JAWA BARAT,3276,KOTA DEPOK,JASA/LAINNYA,23345.0,UNIT,2020
32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,168.0,UNIT,2020
32,JAWA BARAT,3277,KOTA CIMAHI,BATIK,168.0,UNIT,2020
32,JAWA BARAT,3277,KOTA CIMAHI,BORDIR,24.0,UNIT,2020
32,JAWA BARAT,3277,KOTA CIMAHI,CRAFT,6016.0,UNIT,2020
32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,5871.0,UNIT,2020
32,JAWA BARAT,3277,KOTA CIMAHI,KONVEKSI,3585.0,UNIT,2020
32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,25891.0,UNIT,2020
32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,18937.0,UNIT,2020
32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,3513.0,UNIT,2020
32,JAWA BARAT,3277,KOTA CIMAHI,JASA/LAINNYA,8181.0,UNIT,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,270.0,UNIT,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,BATIK,270.0,UNIT,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,BORDIR,39.0,UNIT,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,CRAFT,9631.0,UNIT,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,9400.0,UNIT,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,KONVEKSI,5740.0,UNIT,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,41452.0,UNIT,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,30319.0,UNIT,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,5625.0,UNIT,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA/LAINNYA,13098.0,UNIT,2020
32,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,77.0,UNIT,2020
32,JAWA BARAT,3279,KOTA BANJAR,BATIK,77.0,UNIT,2020
32,JAWA BARAT,3279,KOTA BANJAR,BORDIR,11.0,UNIT,2020
32,JAWA BARAT,3279,KOTA BANJAR,CRAFT,2737.0,UNIT,2020
32,JAWA BARAT,3279,KOTA BANJAR,FASHION,2672.0,UNIT,2020
32,JAWA BARAT,3279,KOTA BANJAR,KONVEKSI,1631.0,UNIT,2020
32,JAWA BARAT,3279,KOTA BANJAR,KULINER,11782.0,UNIT,2020
32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,8617.0,UNIT,2020
32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,1599.0,UNIT,2020
32,JAWA BARAT,3279,KOTA BANJAR,JASA/LAINNYA,3723.0,UNIT,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,1179.0,UNIT,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,BATIK,1179.0,UNIT,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,BORDIR,168.0,UNIT,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,CRAFT,42097.0,UNIT,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,41087.0,UNIT,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,KONVEKSI,25090.0,UNIT,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,181187.0,UNIT,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,132523.0,UNIT,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,24585.0,UNIT,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA/LAINNYA,57252.0,UNIT,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,845.0,UNIT,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BATIK,845.0,UNIT,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BORDIR,121.0,UNIT,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CRAFT,30194.0,UNIT,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,29470.0,UNIT,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KONVEKSI,17996.0,UNIT,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,129956.0,UNIT,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,95051.0,UNIT,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,17633.0,UNIT,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA/LAINNYA,41064.0,UNIT,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,788.0,UNIT,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,BATIK,788.0,UNIT,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,BORDIR,113.0,UNIT,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,CRAFT,28152.0,UNIT,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,27476.0,UNIT,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,KONVEKSI,16779.0,UNIT,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,121166.0,UNIT,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,MAKANAN,88623.0,UNIT,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,16441.0,UNIT,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA/LAINNYA,38287.0,UNIT,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,AKSESORIS,1110.0,UNIT,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,BATIK,1110.0,UNIT,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,BORDIR,159.0,UNIT,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,CRAFT,39654.0,UNIT,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,38702.0,UNIT,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,KONVEKSI,23634.0,UNIT,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,170669.0,UNIT,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,124830.0,UNIT,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,MINUMAN,23158.0,UNIT,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA/LAINNYA,53929.0,UNIT,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,814.0,UNIT,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,BATIK,814.0,UNIT,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,BORDIR,116.0,UNIT,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,CRAFT,29087.0,UNIT,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,28389.0,UNIT,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,KONVEKSI,17336.0,UNIT,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,125192.0,UNIT,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,91567.0,UNIT,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,16987.0,UNIT,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,JASA/LAINNYA,39559.0,UNIT,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,591.0,UNIT,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BATIK,591.0,UNIT,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BORDIR,84.0,UNIT,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CRAFT,21110.0,UNIT,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,20603.0,UNIT,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONVEKSI,12581.0,UNIT,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,90856.0,UNIT,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,66453.0,UNIT,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,12328.0,UNIT,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA/LAINNYA,28709.0,UNIT,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,439.0,UNIT,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,BATIK,439.0,UNIT,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,BORDIR,63.0,UNIT,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,CRAFT,15683.0,UNIT,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,15306.0,UNIT,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONVEKSI,9347.0,UNIT,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,67499.0,UNIT,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,49369.0,UNIT,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,9159.0,UNIT,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA/LAINNYA,21329.0,UNIT,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,298.0,UNIT,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BATIK,298.0,UNIT,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BORDIR,43.0,UNIT,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CRAFT,10650.0,UNIT,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,10395.0,UNIT,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONVEKSI,6348.0,UNIT,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,45839.0,UNIT,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,33527.0,UNIT,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,6220.0,UNIT,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA/LAINNYA,14485.0,UNIT,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,794.0,UNIT,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,BATIK,794.0,UNIT,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,BORDIR,113.0,UNIT,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,CRAFT,28354.0,UNIT,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,27673.0,UNIT,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,KONVEKSI,16899.0,UNIT,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,122034.0,UNIT,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,89257.0,UNIT,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,16559.0,UNIT,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA/LAINNYA,38561.0,UNIT,2021
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,493.0,UNIT,2021
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BATIK,493.0,UNIT,2021
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BORDIR,70.0,UNIT,2021
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CRAFT,17605.0,UNIT,2021
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,17182.0,UNIT,2021
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONVEKSI,10492.0,UNIT,2021
